tweet_id,text_is_represented,image_adds,image_adds_text_repr,image_adds_text_notrepr,image_notadds_text_repr,image_notadds_text_notrepr,,,
715383174738653186,1,1,1,0,0,0,,,
714272327576457218,0,0,0,0,0,1,,,
705077343208022016,1,1,1,0,0,0,,,
685717996292067329,0,1,0,1,0,0,,,
709506550235201538,0,1,0,1,0,0,,,
692430216724123649,0,0,0,0,0,1,,,
688584325265096704,1,1,1,0,0,0,,,
710515840836345856,0,0,0,0,0,1,,,
801855405269905409,1,1,1,0,0,0,,,
785889298310569984,0,0,0,0,0,1,,,
707637512257282048,1,0,0,0,1,0,,,
723207049182486529,0,1,0,1,0,0,,,
747882744101822465,0,1,0,1,0,0,,,
691762389440696320,0,1,0,1,0,0,,,
687635602548719617,1,0,0,0,1,0,,,
686198434278305792,0,1,0,1,0,0,,,
744356453658525696,0,1,0,1,0,0,,,
711708174273753089,0,1,0,1,0,0,,,
692200779445358592,0,1,0,1,0,0,,,
794569644430475264,0,1,0,1,0,0,,,
771898847110897672,1,0,0,0,1,0,,,
794369690164400128,0,0,0,0,0,1,,,
716706809348632576,0,0,0,0,0,1,,,
686665975417012224,0,0,0,0,0,1,,,
689255275652489216,1,1,1,0,0,0,,,
701966343512449025,0,0,0,0,0,1,,,
794170679105032192,1,0,0,0,1,0,,,
682727337457102848,0,0,0,0,0,1,,,
687319837895487488,0,1,0,1,0,0,,,
682733740251025409,0,0,0,0,0,1,,,
805082334722752512,0,0,0,0,0,1,,,
740157563170394112,0,0,0,0,0,1,,,
684111210833297408,0,1,0,1,0,0,,,
691740873055404032,0,0,0,0,0,1,,,
744941679774294017,1,1,1,0,0,0,,,
756710149516066817,1,1,1,0,0,0,,,
692755541496586240,1,0,0,0,1,0,,,
704073299005992961,1,1,1,0,0,0,,,
729742305276628992,1,1,1,0,0,0,,,
686564295732293636,0,0,0,0,0,1,,,
753369624104738816,0,0,0,0,0,1,,,
757302904197816320,1,0,0,0,1,0,,,
693078694533939200,1,1,1,0,0,0,,,
686601579668062208,0,1,0,1,0,0,,,
731287190240628736,0,0,0,0,0,1,,,
693341887416123392,0,0,0,0,0,1,,,
682758770875838464,1,0,0,0,1,0,,,
692429731770167296,1,1,1,0,0,0,,,
764588132100550656,1,0,0,0,1,0,,,
761420946322419712,0,1,0,1,0,0,,,
739778829972037632,1,0,0,0,1,0,,,
683399473028968448,0,0,0,0,0,1,,,
686233005929541633,1,0,0,0,1,0,,,
697592426760765440,1,1,1,0,0,0,,,
703729975837458432,0,0,0,0,0,1,,,
769957511491223553,0,0,0,0,0,1,,,
692815832724934657,0,1,0,1,0,0,,,
688369967381790721,0,1,0,1,0,0,,,
683356136913907712,"those Sega fans are trashing up the neighborhood again\"" https://t.co/XUNQgIruv9""",0,0,0,0,0,1,,
695224740286500864,0,0,0,0,0,1,,,
6.87361E+17,0,1,0,1,0,0,,,
684521464263999488,1,1,1,0,0,0,,,
766015247924785152,1,0,0,0,1,0,,,
686027770011385856,0,0,0,0,0,1,,,
682830857686487041,0,0,0,0,0,1,,,
780305025935388672,0,0,0,0,0,1,,,
725727841518649344,1,1,1,0,0,0,,,
696714059929010176,0,1,0,1,0,0,,,
699728398642446336,1,0,0,0,1,0,,,
684115560762863616,1,0,0,0,1,0,,,
719977551410520064,1,0,0,0,1,0,,,
688134126877065217,1,1,1,0,0,0,,,
800909307873140736,0,0,0,0,0,1,,,
687586290171310080,0,1,0,1,0,0,,,
685304874192486402,0,0,0,0,0,1,,,
814947574394355712,0,0,0,0,0,1,,,
693566822222860289,0,0,0,0,0,1,,,
705754899787546624,0,1,0,1,0,0,,,
684128835952971776,0,1,0,1,0,0,,,
689591288300183552,1,1,1,0,0,0,,,
800143477715640320,0,0,0,0,0,1,,,
683852998028562433,0,1,0,1,0,0,,,
722099673696247810,1,0,0,0,1,0,,,
685219229952520192,1,0,0,0,1,0,,,
720041070302781440,0,0,0,0,0,1,,,
721970348917280769,0,0,0,0,0,1,,,
687768817351524352,1,1,1,0,0,0,,,
739098297458008066,0,1,0,1,0,0,,,
762065133183070208,1,1,1,0,0,0,,,
776050282190999554,0,0,0,0,0,1,,,
736382793358278657,0,0,0,0,0,1,,,
688802072658055168,0,1,0,1,0,0,,,
700685963207442432,1,0,0,0,1,0,,,
696666916556009472,0,1,0,1,0,0,,,
706121108186079232,0,0,0,0,0,1,,,
705502773039730688,1,1,1,0,0,0,,,
686050327129292800,0,0,0,0,0,1,,,
684123266148085760,1,0,0,0,1,0,,,
784492791552438272,1,0,0,0,1,0,,,
780520577102651392,0,0,0,0,0,1,,,
690201405517332480,0,1,0,1,0,0,,,
813568258435641344,1,0,0,0,1,0,,,
702511508434128896,1,0,0,0,1,0,,,
692187100289089537,0,0,0,0,0,1,,,
794182192721260544,1,0,0,0,1,0,,,
689290857351131139,0,0,0,0,0,1,,,
683371473868865537,0,1,0,1,0,0,,,
696532149428690946,1,0,0,0,1,0,,,
750703927541141506,0,1,0,1,0,0,,,
6.84491E+17,0,0,0,0,0,1,,,
742540219312951297,0,1,0,1,0,0,,,
754403689041793025,0,0,0,0,0,1,,,
781626124518428672,0,0,0,0,0,1,,,
780143630795345920,0,1,0,1,0,0,,,
758531597155131393,0,0,0,0,0,1,,,
741451947471998976,0,1,0,1,0,0,,,
686400756111552512,0,1,0,1,0,0,,,
731956956764610560,1,0,0,0,1,0,,,
740667300747968512,1,1,1,0,0,0,,,
807104449504083969,0,1,0,1,0,0,,,
700366776295677952,0,0,0,0,0,1,,,
779710427517292545,0,0,0,0,0,1,,,
751426845988446208,0,0,0,0,0,1,,,
801114398257332225,0,0,0,0,0,1,,,
687462359649009664,0,1,0,1,0,0,,,
697604467751976960,0,1,0,1,0,0,,,
760573836660211712,1,0,0,0,1,0,,,
684227398729109504,0,1,0,1,0,0,,,
683369372086341632,1,1,1,0,0,0,,,
709799038162509824,0,1,0,1,0,0,,,
690999132459118592,1,0,0,0,1,0,,,
691849040204582914,0,0,0,0,0,1,,,
687298029150420997,0,0,0,0,0,1,,,
749487131177807873,1,1,1,0,0,0,,,
686416912750788609,1,1,1,0,0,0,,,
692471629457309696,1,0,0,0,1,0,,,
712391574861250564,0,0,0,0,0,1,,,
693596988844175362,1,0,0,0,1,0,,,
750915829890297856,1,0,0,0,1,0,,,
807801881103912961,0,1,0,1,0,0,,,
727685473603301379,0,1,0,1,0,0,,,
732427090054647811,0,0,0,0,0,1,,,
736649296800579588,0,0,0,0,0,1,,,
692947532821958656,0,1,0,1,0,0,,,
759493290748153858,1,1,1,0,0,0,,,
725517552525430784,0,0,0,0,0,1,,,
685147695275749377,1,1,1,0,0,0,,,
696438562988752896,"just help me. And stop laughing.\"" https://t.co/n5ljhzIu9r""",0,0,0,0,0,1,,
692936393685884928,1,1,1,0,0,0,,,
683028049617485824,0,1,0,1,0,0,,,
683004064792117248,0,0,0,0,0,1,,,
739965013981433856,0,0,0,0,0,1,,,
696205337355907072,1,1,1,0,0,0,,,
791696603836997636,1,1,1,0,0,0,,,
768534260001017856,0,0,0,0,0,1,,,
694667240164171776,1,0,0,0,1,0,,,
694575846590271491,0,1,0,1,0,0,,,
683983209101590528,1,0,0,0,1,0,,,
692529575344095232,1,0,0,0,1,0,,,
682744103650627584,1,1,1,0,0,0,,,
682792551565373440,1,0,0,0,1,0,,,
787741182663294976,0,1,0,1,0,0,,,
702290586313826313,0,1,0,1,0,0,,,
725058807102078977,1,1,1,0,0,0,,,
783388008854593536,0,1,0,1,0,0,,,
712260859939168256,1,1,1,0,0,0,,,
682788605174091776,0,0,0,0,0,1,,,
785598446510018560,0,0,0,0,0,1,,,
739337646934097922,0,1,0,1,0,0,,,
776212443261468672,0,0,0,0,0,1,,,
793232332358647808,0,0,0,0,0,1,,,
715305906905423872,1,1,1,0,0,0,,,
689130129214160896,0,0,0,0,0,1,,,
683865167784841217,0,0,0,0,0,1,,,
711054054730784768,0,0,0,0,0,1,,,
684522188402221058,0,0,0,0,0,1,,,
787767414712709120,"but not the one it needs right now.\"" https://t.co/8IqlKfb7va""",0,1,0,1,0,0,,
703673358819307520,1,0,0,0,1,0,,,
771941009441914881,0,0,0,0,0,1,,,
699738587684687872,1,1,1,0,0,0,,,
747380482107654144,1,0,0,0,1,0,,,
685392568960573440,0,1,0,1,0,0,,,
754725240710705152,0,1,0,1,0,0,,,
744186107496112128,1,0,0,0,1,0,,,
709439386325094400,0,0,0,0,0,1,,,
689810395813580800,1,0,0,0,1,0,,,
682778162753830912,1,0,0,0,1,0,,,
797250434083815424,0,0,0,0,0,1,,,
714947742783651840,1,1,1,0,0,0,,,
696434202569367553,1,0,0,0,1,0,,,
695774175768633344,1,1,1,0,0,0,,,
741361035139899392,0,1,0,1,0,0,,,
789873554451992577,0,1,0,1,0,0,,,
683118899777241089,1,0,0,0,1,0,,,
705890991790804992,0,0,0,0,0,1,,,
711971762196520960,1,1,1,0,0,0,,,
682793812545159168,0,0,0,0,0,1,,,
710625386313351168,0,0,0,0,0,1,,,
732320609351303168,0,0,0,0,0,1,,,
810165709879779329,0,0,0,0,0,1,,,
685395029381234689,1,0,0,0,1,0,,,
699160239887794176,0,1,0,1,0,0,,,
809524601797517312,0,1,0,1,0,0,,,
791150801402093570,1,0,0,0,1,0,,,
682997053648191488,0,1,0,1,0,0,,,
704114902890323969,1,0,0,0,1,0,,,
686999008389279745,0,1,0,1,0,0,,,
719168744476442624,0,1,0,1,0,0,,,
784604120816689152,0,1,0,1,0,0,,,
792866842268151808,1,1,1,0,0,0,,,
718723706302779392,1,1,1,0,0,0,,,
793162157575864320,0,0,0,0,0,1,,,
690203310939344896,0,1,0,1,0,0,,,
744358919301013504,0,0,0,0,0,1,,,
693809240826351616,1,0,0,0,1,0,,,
685077710654160896,0,0,0,0,0,1,,,
683335879780216832,0,0,0,0,0,1,,,
811971143821361152,1,0,0,0,1,0,,,
756876784944152576,0,1,0,1,0,0,,,
682814571430723584,"and thanks for watching #Countdown16! https://t.co/EyFeHIBwWU""",0,0,0,0,0,1,,
696107861810741249,1,0,0,0,1,0,,,
710463876354052096,1,1,1,0,0,0,,,
715693582921940992,0,1,0,1,0,0,,,
769006085273423872,0,0,0,0,0,1,,,
712782098231398400,1,0,0,0,1,0,,,
802052045335203841,1,1,1,0,0,0,,,
683069268024504320,1,0,0,0,1,0,,,
684037099096424448,1,1,1,0,0,0,,,
690582481473445888,0,0,0,0,0,1,,,
734779168378884096,0,0,0,0,0,1,,,
701859965120581633,0,0,0,0,0,1,,,
729105144831348736,1,0,0,0,1,0,,,
702814949165420545,1,0,0,0,1,0,,,
785336269794533378,1,0,0,0,1,0,,,
698556882873683969,0,1,0,1,0,0,,,
801524623221264384,0,0,0,0,0,1,,,
682995956078522369,1,1,1,0,0,0,,,
684073839903543296,1,1,1,0,0,0,,,
6.92314E+17,0,1,0,1,0,0,,,
735870654143160320,0,1,0,1,0,0,,,
691330052756144128,1,0,0,0,1,0,,,
691341218756714496,0,0,0,0,0,1,,,
712747258853371905,0,0,0,0,0,1,,,
683721224636252161,0,1,0,1,0,0,,,
689827384195989504,1,0,0,0,1,0,,,
684929837778092032,0,0,0,0,0,1,,,
775504704822386688,0,0,0,0,0,1,,,
715990457692635136,0,1,0,1,0,0,,,
693516264862408704,0,1,0,1,0,0,,,
740864520491405312,1,0,0,0,1,0,,,
683809444669423616,0,1,0,1,0,0,,,
743467798173671427,1,1,1,0,0,0,,,
764580662846160896,0,0,0,0,0,1,,,
745770888688111616,1,1,1,0,0,0,,,
791414394949296128,1,0,0,0,1,0,,,
719960607554842625,1,0,0,0,1,0,,,
686311209621172224,1,0,0,0,1,0,,,
720767488665845761,0,0,0,0,0,1,,,
807054515484688388,0,0,0,0,0,1,,,
693525465999503368,1,0,0,0,1,0,,,
686063349570867200,1,1,1,0,0,0,,,
695685247640457217,0,0,0,0,0,1,,,
745802241374851072,1,1,1,0,0,0,,,
682819252861022208,1,0,0,0,1,0,,,
702674556834619392,0,1,0,1,0,0,,,
698604361178574848,1,1,1,0,0,0,,,
692367939278807040,0,0,0,0,0,1,,,
683155316784009216,1,0,0,0,1,0,,,
720837749889040385,0,1,0,1,0,0,,,
707226602527203329,0,1,0,1,0,0,,,
686446437564084224,0,0,0,0,0,1,,,
684047757611544580,1,1,1,0,0,0,,,
688196933240786945,1,1,1,0,0,0,,,
708105116172328960,0,0,0,0,0,1,,,
795443139574169600,0,1,0,1,0,0,,,
693954577754931200,0,1,0,1,0,0,,,
704393443728994304,0,0,0,0,0,1,,,
720711060106313728,0,1,0,1,0,0,,,
706264267159433217,1,0,0,0,1,0,,,
732304559368896512,1,1,1,0,0,0,,,
683306400559304710,0,0,0,0,0,1,,,
710112256722399232,0,1,0,1,0,0,,,
805090231187808257,1,1,1,0,0,0,,,
682779561495506948,0,1,0,1,0,0,,,
683648044353585152,1,1,1,0,0,0,,,
702756396471709696,0,0,0,0,0,1,,,
704714592094650369,0,0,0,0,0,1,,,
723001413895376896,1,0,0,0,1,0,,,
790281640618692614,0,0,0,0,0,1,,,
688797606751830016,1,1,1,0,0,0,,,
759879979085639680,0,1,0,1,0,0,,,
688673931083943936,0,0,0,0,0,1,,,
695996199585746944,0,1,0,1,0,0,,,
684104478140821504,0,0,0,0,0,1,,,
684841854379122688,1,1,1,0,0,0,,,
784600161628684288,1,1,1,0,0,0,,,
767467831411806208,0,1,0,1,0,0,,,
700074221632770048,0,0,0,0,0,1,,,
693627555396452352,1,1,1,0,0,0,,,
683032741194027008,1,1,1,0,0,0,,,
692935002565246976,1,1,1,0,0,0,,,
708734495684321280,0,0,0,0,0,1,,,
752518100315041793,0,0,0,0,0,1,,,
727754028541722624,0,0,0,0,0,1,,,
683677352614838273,1,1,1,0,0,0,,,
730491347375816708,1,1,1,0,0,0,,,
729813268156424192,1,0,0,0,1,0,,,
799027093497593856,0,0,0,0,0,1,,,
685529948271030275,0,1,0,1,0,0,,,
687800561673043969,0,0,0,0,0,1,,,
684926889518084096,1,1,1,0,0,0,,,
685288818837196801,1,1,1,0,0,0,,,
686942929898844160,0,1,0,1,0,0,,,
803586990788714496,0,0,0,0,0,1,,,
690157529280569344,0,1,0,1,0,0,,,
792910937929818114,0,1,0,1,0,0,,,
691705088587513857,0,1,0,1,0,0,,,
692121960290058240,1,0,0,0,1,0,,,
684071818727153664,1,0,0,0,1,0,,,
718760034696429568,1,0,0,0,1,0,,,
685096697370963968,0,0,0,0,0,1,,,
755432131577286656,1,0,0,0,1,0,,,
723530580378443776,0,0,0,0,0,1,,,
699455742294626304,0,0,0,0,0,1,,,
688528770710372352,1,0,0,0,1,0,,,
682809133419106305,1,0,0,0,1,0,,,
691008847511736320,0,0,0,0,0,1,,,
725379627330457602,0,1,0,1,0,0,,,
777338563826298880,1,0,0,0,1,0,,,
689414589734195200,1,1,1,0,0,0,,,
755813490053570560,0,0,0,0,0,1,,,
691695743438958592,0,1,0,1,0,0,,,
686471621910130688,0,0,0,0,0,1,,,
683879910092374016,0,0,0,0,0,1,,,
704286712424493056,1,0,0,0,1,0,,,
723205280889102336,1,1,1,0,0,0,,,
721537402062376962,1,0,0,0,1,0,,,
6.83088E+17,0,1,0,1,0,0,,,
799426845871656962,1,1,1,0,0,0,,,
715547398152462337,0,0,0,0,0,1,,,
692053680028282880,0,1,0,1,0,0,,,
689479514011762688,0,1,0,1,0,0,,,
786800148860968960,0,1,0,1,0,0,,,
710126369250922496,1,0,0,0,1,0,,,
751445284199301120,0,1,0,1,0,0,,,
779751694124986368,0,0,0,0,0,1,,,
688408732267577345,0,0,0,0,0,1,,,
771168963959021568,1,0,0,0,1,0,,,
716746551922655234,0,0,0,0,0,1,,,
785210836952285186,1,0,0,0,1,0,,,
686580658274209792,0,0,0,0,0,1,,,
689828492154966018,1,0,0,0,1,0,,,
690192471553286144,0,0,0,0,0,1,,,
809224042242854918,0,0,0,0,0,1,,,
758854052335673349,0,1,0,1,0,0,,,
682891307635740673,0,0,0,0,0,1,,,
698348579539128321,1,0,0,0,1,0,,,
771564645798653952,1,0,0,0,1,0,,,
708377332503871488,0,1,0,1,0,0,,,
710854595266875392,0,1,0,1,0,0,,,
782253246022901760,1,0,0,0,1,0,,,
734744632316289024,1,0,0,0,1,0,,,
697932516104081408,0,1,0,1,0,0,,,
686676987402936320,1,1,1,0,0,0,,,
693250575316549632,0,0,0,0,0,1,,,
701572573272809472,1,1,1,0,0,0,,,
686722443654791169,0,0,0,0,0,1,,,
766100254030782464,0,0,0,0,0,1,,,
700209110818648064,0,0,0,0,0,1,,,
703243737837629441,1,1,1,0,0,0,,,
684530856141012992,0,0,0,0,0,1,,,
722066303377223680,0,1,0,1,0,0,,,
726555846298230786,0,0,0,0,0,1,,,
694381666274562050,1,0,0,0,1,0,,,
702561867487510528,0,0,0,0,0,1,,,
783846694978981888,0,1,0,1,0,0,,,
686699384034201600,0,1,0,1,0,0,,,
714326254669815808,0,1,0,1,0,0,,,
682959604158869504,0,1,0,1,0,0,,,
773337283000950785,0,1,0,1,0,0,,,
682973595446951936,1,0,0,0,1,0,,,
704319798742650880,0,1,0,1,0,0,,,
697271955855122432,0,1,0,1,0,0,,,
710633633913114624,0,0,0,0,0,1,,,
782409101414436864,0,1,0,1,0,0,,,
688084157818363904,0,0,0,0,0,1,,,
752532016277688320,0,1,0,1,0,0,,,
710057160953176064,1,0,0,0,1,0,,,
691387301793009664,1,0,0,0,1,0,,,
735342531089694720,0,1,0,1,0,0,,,
688588905206165504,0,1,0,1,0,0,,,
716452884024528897,1,0,0,0,1,0,,,
685162760410300416,1,0,0,0,1,0,,,
749767568114589697,0,0,0,0,0,1,,,
683503378798743552,1,0,0,0,1,0,,,
683491380312711168,0,0,0,0,0,1,,,
738504251928936448,0,0,0,0,0,1,,,
762333567426756609,0,1,0,1,0,0,,,
682776054969307136,0,1,0,1,0,0,,,
690906579751866368,0,0,0,0,0,1,,,
731918156164268032,0,0,0,0,0,1,,,
748702053678055425,0,0,0,0,0,1,,,
773205486137073664,1,1,1,0,0,0,,,
686628106363338753,0,0,0,0,0,1,,,
703951892125245440,1,0,0,0,1,0,,,
706293986814664704,1,1,1,0,0,0,,,
748309040191709184,0,0,0,0,0,1,,,
690767021173293057,1,0,0,0,1,0,,,
716455154703327232,1,0,0,0,1,0,,,
726415901604634624,1,1,1,0,0,0,,,
690899178717863936,0,0,0,0,0,1,,,
686269578322817026,0,1,0,1,0,0,,,
687081079975604224,1,0,0,0,1,0,,,
687453137821634560,0,1,0,1,0,0,,,
694254429386600448,0,0,0,0,0,1,,,
685533945736200192,1,1,1,0,0,0,,,
722076090370506752,1,0,0,0,1,0,,,
682928324637634561,1,1,1,0,0,0,,,
699745565156872192,1,0,0,0,1,0,,,
727925459615293444,0,1,0,1,0,0,,,
685712668611723266,1,0,0,0,1,0,,,
791572765165760512,0,0,0,0,0,1,,,
727813877170319360,0,0,0,0,0,1,,,
697956312479625216,1,0,0,0,1,0,,,
707989417558806528,0,0,0,0,0,1,,,
689229776180105216,0,1,0,1,0,0,,,
784398657886031872,0,1,0,1,0,0,,,
701136256122531844,0,0,0,0,0,1,,,
715665760929054720,0,0,0,0,0,1,,,
789952403739148290,0,0,0,0,0,1,,,
774613104353275908,0,1,0,1,0,0,,,
765431945568325632,0,0,0,0,0,1,,,
709353527416659969,1,0,0,0,1,0,,,
686566094245593090,0,0,0,0,0,1,,,
798757332108742656,0,0,0,0,0,1,,,
714967434407575556,0,0,0,0,0,1,,,
750716870848897024,0,0,0,0,0,1,,,
690983731234869248,1,0,0,0,1,0,,,
753029920872362022,0,0,0,0,0,1,,,
704508084710875140,1,1,1,0,0,0,,,
730548068349804544,0,0,0,0,0,1,,,
805401580950421504,1,0,0,0,1,0,,,
698191730219335680,1,0,0,0,1,0,,,
699432104434642946,0,0,0,0,0,1,,,
688572553435164673,1,0,0,0,1,0,,,
706274485121507328,1,0,0,0,1,0,,,
756382387487977472,0,0,0,0,0,1,,,
716972506272415744,0,1,0,1,0,0,,,
693890858551214080,0,1,0,1,0,0,,,
778309376620756993,0,0,0,0,0,1,,,
688192705168461825,1,0,0,0,1,0,,,
683554512519303168,1,0,0,0,1,0,,,
702596808514674689,0,0,0,0,0,1,,,
683808864223940608,1,1,1,0,0,0,,,
747232243979067392,0,0,0,0,0,1,,,
682722547654234112,0,0,0,0,0,1,,,
691072816200847360,1,0,0,0,1,0,,,
727316053399752704,1,1,1,0,0,0,,,
779449656858275842,0,0,0,0,0,1,,,
791435325012840448,0,0,0,0,0,1,,,
8.12408E+17,0,0,0,0,0,1,,,
761665232301355008,1,0,0,0,1,0,,,
735928381687009280,0,1,0,1,0,0,,,
690542672302354432,0,0,0,0,0,1,,,
690777988514713600,0,0,0,0,0,1,,,
688043106902511617,0,0,0,0,0,1,,,
724407718128312321,0,0,0,0,0,1,,,
686031848766582784,0,1,0,1,0,0,,,
702915745869594624,0,1,0,1,0,0,,,
704168976620736512,1,0,0,0,1,0,,,
683049085356634113,0,1,0,1,0,0,,,
688034104831537154,0,0,0,0,0,1,,,
739188194374262784,1,1,1,0,0,0,,,
724806972478988288,0,0,0,0,0,1,,,
683204763781959680,0,1,0,1,0,0,,,
697136079586136064,1,0,0,0,1,0,,,
683460329204940800,0,0,0,0,0,1,,,
791082791102328833,1,0,0,0,1,0,,,
738777218227277825,0,0,0,0,0,1,,,
686603543638327296,0,0,0,0,0,1,,,
748714983911854080,0,0,0,0,0,1,,,
799705268913311744,0,0,0,0,0,1,,,
708408819362103296,1,1,1,0,0,0,,,
740647157519265792,1,1,1,0,0,0,,,
712271877209767936,0,1,0,1,0,0,,,
699612754395594752,0,1,0,1,0,0,,,
686027010267693057,0,0,0,0,0,1,,,
683084968050999296,1,1,1,0,0,0,,,
682794720779579392,0,0,0,0,0,1,,,
707853682088484864,1,0,0,0,1,0,,,
715615741723222016,0,1,0,1,0,0,,,
691359126765481984,0,1,0,1,0,0,,,
703355499606106112,1,0,0,0,1,0,,,
683669896262238212,1,0,0,0,1,0,,,
684064767854514176,0,0,0,0,0,1,,,
694346622076096513,0,0,0,0,0,1,,,
686630069406666753,1,1,1,0,0,0,,,
734165268453281792,0,0,0,0,0,1,,,
719010439833722881,1,0,0,0,1,0,,,
693192280971333632,0,1,0,1,0,0,,,
691840815505739777,1,0,0,0,1,0,,,
749432088600809472,1,0,0,0,1,0,,,
786216573535068160,1,0,0,0,1,0,,,
713551878987100161,0,0,0,0,0,1,,,
707392226951880704,0,0,0,0,0,1,,,
682806356479311872,0,0,0,0,0,1,,,
732669383152009216,1,1,1,0,0,0,,,
722789866199601152,0,1,0,1,0,0,,,
691309576294105088,1,0,0,0,1,0,,,
683008595718324225,0,1,0,1,0,0,,,
759246593228959748,1,1,1,0,0,0,,,
705303252795936770,0,1,0,1,0,0,,,
762686744827265024,1,0,0,0,1,0,,,
730761699041660928,0,0,0,0,0,1,,,
704683086026506240,0,0,0,0,0,1,,,
682747476646952960,0,0,0,0,0,1,,,
780576160920895488,0,1,0,1,0,0,,,
765767170601222144,0,1,0,1,0,0,,,
743527185600831489,0,1,0,1,0,0,,,
770272479873040384,1,0,0,0,1,0,,,
684120247968763905,0,0,0,0,0,1,,,
714276067171635201,0,0,0,0,0,1,,,
704757721573232641,0,1,0,1,0,0,,,
683669239450976258,0,1,0,1,0,0,,,
686388687723204609,0,0,0,0,0,1,,,
721723310988337153,0,0,0,0,0,1,,,
683021696392163328,0,1,0,1,0,0,,,
764067302580989955,0,0,0,0,0,1,,,
724610602384154624,0,0,0,0,0,1,,,
685921144952721408,0,1,0,1,0,0,,,
701034179979378689,0,0,0,0,0,1,,,
685321277947703296,0,1,0,1,0,0,,,
748644889701736449,0,1,0,1,0,0,,,
704171423754010624,0,0,0,0,0,1,,,
687852387399151616,1,0,0,0,1,0,,,
727142672306167808,1,0,0,0,1,0,,,
686377915232075776,1,1,1,0,0,0,,,
719210751794278400,0,0,0,0,0,1,,,
762706425055289344,0,0,0,0,0,1,,,
722515942320648192,0,0,0,0,0,1,,,
691752173407875072,1,0,0,0,1,0,,,
753601947635253248,1,1,1,0,0,0,,,
685681335134859264,1,1,1,0,0,0,,,
694364547860164608,1,0,0,0,1,0,,,
707399620243009536,0,1,0,1,0,0,,,
689697853472636928,1,0,0,0,1,0,,,
686278695980515328,1,0,0,0,1,0,,,
682756438574301184,1,1,1,0,0,0,,,
721866665298956288,0,0,0,0,0,1,,,
697583511830732803,0,1,0,1,0,0,,,
793474363177656320,0,0,0,0,0,1,,,
709421298087288834,0,0,0,0,0,1,,,
683761254972944385,1,1,1,0,0,0,,,
806928986806882305,1,1,1,0,0,0,,,
683542753913864192,0,0,0,0,0,1,,,
796384567829680129,0,0,0,0,0,1,,,
683819139991900160,1,1,1,0,0,0,,,
761348672215023616,1,1,1,0,0,0,,,
768980235475976193,0,0,0,0,0,1,,,
738138829148688384,0,0,0,0,0,1,,,
689165887383928837,1,0,0,0,1,0,,,
686799539077013504,0,1,0,1,0,0,,,
697060646064676864,1,1,1,0,0,0,,,
692718397591654400,1,1,1,0,0,0,,,
706983430689394688,0,1,0,1,0,0,,,
709978347779059715,0,1,0,1,0,0,,,
722254325049909248,1,1,1,0,0,0,,,
686787103158579201,0,1,0,1,0,0,,,
760491565773185024,0,0,0,0,0,1,,,
691430848013295616,0,0,0,0,0,1,,,
807763994865872896,1,0,0,0,1,0,,,
789329730394791936,0,0,0,0,0,1,,,
787629088949280768,0,1,0,1,0,0,,,
687472180213485568,1,0,0,0,1,0,,,
707340643643871234,0,1,0,1,0,0,,,
808411325571469313,0,0,0,0,0,1,,,
793155029070934016,1,0,0,0,1,0,,,
767431556889706496,0,1,0,1,0,0,,,
693992520011878401,0,0,0,0,0,1,,,
683757484327047169,1,0,0,0,1,0,,,
692929874324000770,0,0,0,0,0,1,,,
694745283494739968,0,0,0,0,0,1,,,
683364956625047552,0,0,0,0,0,1,,,
689524710887948288,0,0,0,0,0,1,,,
755524608011284480,0,1,0,1,0,0,,,
702677810326798336,0,0,0,0,0,1,,,
686774402181103616,0,1,0,1,0,0,,,
703113881770549248,0,0,0,0,0,1,,,
763148823531229184,0,0,0,0,0,1,,,
698666542578335744,1,0,0,0,1,0,,,
683158241426018305,0,0,0,0,0,1,,,
717510142489538561,0,0,0,0,0,1,,,
729069445168173057,1,0,0,0,1,0,,,
683777252723589120,0,0,0,0,0,1,,,
702586271898570752,0,1,0,1,0,0,,,
693255337219092480,1,0,0,0,1,0,,,
789139659615895554,0,1,0,1,0,0,,,
710262429222105088,1,0,0,0,1,0,,,
702264638054895617,0,0,0,0,0,1,,,
696100205993676800,1,0,0,0,1,0,,,
682730796306698240,1,1,1,0,0,0,,,
733766834781061121,1,0,0,0,1,0,,,
700072955318030336,0,1,0,1,0,0,,,
750229015454101504,0,0,0,0,0,1,,,
698593074038095872,0,1,0,1,0,0,,,
703694851204734976,1,1,1,0,0,0,,,
716766644341719041,0,0,0,0,0,1,,,
685184471750946816,1,0,0,0,1,0,,,
812933227341938688,1,1,1,0,0,0,,,
684943347413348352,1,0,0,0,1,0,,,
685666843839827969,0,0,0,0,0,1,,,
716751030390767616,0,0,0,0,0,1,,,
697948182056214528,0,1,0,1,0,0,,,
718864419019563008,1,1,1,0,0,0,,,
687105487645458432,0,1,0,1,0,0,,,
684588700903301120,0,1,0,1,0,0,,,
700117590325096448,0,0,0,0,0,1,,,
749277257550565377,1,0,0,0,1,0,,,
721855863594594305,0,1,0,1,0,0,,,
687864286367059969,0,1,0,1,0,0,,,
786908137655824384,1,1,1,0,0,0,,,
7.04414E+17,1,0,0,0,1,0,,,
691157023669514240,1,0,0,0,1,0,,,
749678056034426880,1,1,1,0,0,0,,,
713752284195258369,1,0,0,0,1,0,,,
728219835126009858,0,0,0,0,0,1,,,
684219918988910592,0,0,0,0,0,1,,,
