"tweet_id","user_id","tweet","text_is_represented","image_adds","image_adds_text_repr","image_adds_text_notrepr","image_notadds_text_repr","image_notadds_text_notrepr"
"814947574394355712","151612183","RT @Laura88Lee: #GIVEAWAY  Rules: follow me and RETWEET! Ends in 24hrs, winner will be DM!  #goodluck https://t.co/F7qtYIdsLV","0","0","0","0","0","1"
"693566822222860289","1547460468","@kimrhodes4real My baby approves https://t.co/8VnzmacEnz","0","0","0","0","0","1"
"705754899787546624","1043376614","@gigithehatter @Stand4SHIELD I took the bullet. https://t.co/5vGtW2X4kR","0","1","0","1","0","0"
"684128835952971776","262589820","RT @mikestrypes: This Ciara and Future drama has gone to another level https://t.co/mqcJIhNI8C","0","1","0","1","0","0"
"689591288300183552","52232061","RT @TheDailyShow: Trevor on #MakingAMurderer https://t.co/Tq22Htmk79 https://t.co/fvTof8xzOU","1","1","1","0","0","0"
"800143477715640320","576651340","RT @WWE: Most. #GLORIOUS. Entrance. EVER!! @RealBobbyRoode #NXTTakeOver https://t.co/7OQzyleOwA","0","0","0","0","0","1"
"683852998028562433","917426286","I’ve mastered the meme! #MasterTheTasteSweepstakes #TheForceAwakens https://t.co/0xBEEANhjN https://t.co/f4pWUYnL0d","0","1","0","1","0","0"
"722099673696247810","937356404","I'm sooo horny https://t.co/w3DQm2Lkc6","1","0","0","0","1","0"
"685219229952520192","28610967","RT @sethwetzelvlogs: If I don't pay attention to him... I get poked in the eye... #dadproblems https://t.co/Ty76G8OFfl","1","0","0","0","1","0"
"720041070302781440","1707854286","RT @mytoecold: I just came home to find this motherfucker wearing her lettuce https://t.co/E4VWFopesH","0","0","0","0","0","1"
"721970348917280769","118944861","do over. https://t.co/UaDd3ppfrF","0","0","0","0","0","1"
"687768817351524352","34847816","RT @IanMcKellen: ALAN RICKMAN (1946-2016) There is so much that is matchless to remember about Alan Rickman. https://t.co/x6cRB4VIIS","1","1","1","0","0","0"
"739098297458008066","203160395","So proud watching youngest niece graduate last night 😄 https://t.co/rZYbaaZaE8","0","1","0","1","0","0"
"762065133183070208","533215554","RT @beckleyclub3D: Robins birthday with 6 others so far https://t.co/mmuoTuvKT7","1","1","1","0","0","0"
"776050282190999554","18617888","Want to join me tonight? I'll be live here: https://t.co/FYgxLwooLH https://t.co/TCOanP7tpi","0","0","0","0","0","1"
"736382793358278657","34426275","Binge watching Quantico right now ... https://t.co/6LoGIdUIEU","0","0","0","0","0","1"
"688802072658055168","52232061","@The_GreatCassby yass 💁🏼❄️ https://t.co/mhTLysOw0r","0","1","0","1","0","0"
"700685963207442432","508199954","RT @CaseParadise: marble laptop skins are cute 😍😍 https://t.co/wknGjScdgp","1","0","0","0","1","0"
"696666916556009472","325779979","We wish our Chinese customers, fans and contacts a Happy New Year! https://t.co/ZCe4JzifBx","0","1","0","1","0","0"
"706121108186079232","1016399695","@markiplier \"The Fire Rises\" https://t.co/BsDTtVUX26","0","0","0","0","0","1"
"705502773039730688","32596943","@jeweljk love this song so much. But this visual always has me scratching my head https://t.co/WpPYzwo1d1","1","1","1","0","0","0"
"686050327129292800","79719002","RT @SportAnding: Picture Burfict #Bengals https://t.co/ZvAQaoukOb","0","0","0","0","0","1"
"684123266148085760","556493883","Eating muffins made by the fabulous @CathyleighAmber #muffinmonday https://t.co/8d8sefLn4p","1","0","0","0","1","0"
"784492791552438272","65961413","RT @wjxt4: Devastating video from Jacksonville Beach. #HurricaneMatthew #PrayForFlorida https://t.co/M3Np7MjbHR","1","0","0","0","1","0"
"780520577102651392","49542532","RT @InstinctFTW: Find Pikachu in the Charlie Browns.  You have 24 Hours.  Good Luck. https://t.co/sngncRD8eT","0","0","0","0","0","1"
"690201405517332480","2778320999","Love this! https://t.co/Wa6IcMTE7P","0","1","0","1","0","0"
"813568258435641344","1158955148","Beginning 2016 VS Ending 2016 https://t.co/AOZhZ1U9f6","1","0","0","0","1","0"
"702511508434128896","48898594","Winter is back in Michigan. https://t.co/wFhKlC8dJH","1","0","0","0","1","0"
"692187100289089537","1658626062","RT @SonitaAlizadeh: Performing my song \"Daughters for Sale\" in English at @ASCAP #sundance #ascapmusiccafe https://t.co/TMtcDf1LBb","0","0","0","0","0","1"
"794182192721260544","244326890","Advanced Verification with Jayme Jarrett! #oasfaa https://t.co/Pva07nypzB","1","0","0","0","1","0"
"689290857351131139","54686942","@girlscouts @GSGI  Oops!  😊 https://t.co/YuRMWyaUVQ","0","0","0","0","0","1"
"683371473868865537","845587771","RT @FootballUGA: G.A.T.A. https://t.co/g7Lo3TZBTy","0","1","0","1","0","0"
"696532149428690946","553239849","RT @leftshark: This is how halftime should have gone #SB50 https://t.co/7qVEeU3VA3","1","0","0","0","1","0"
"750703927541141506","22538960","Thank you! @MinneapolisPD #lionking https://t.co/UMj6taiw9x","0","1","0","1","0","0"
"684490801724928000","578502801","RT @UWMadison: Oh but it IS important, Leslie. Go #Badgers. #BeatIndiana https://t.co/7poOJfE232","0","0","0","0","0","1"
"742540219312951297","19723491","Outstanding!  :) https://t.co/MVQMvtJGle   Thanks for such a fun night, Franny! #BeerMoney #MOCAD #Detroit https://t.co/wMxN3ZOxVu","0","1","0","1","0","0"
"754403689041793025","113559791","Basic B!tch Sh*t https://t.co/ENZen4kFxd","0","0","0","0","0","1"
"781626124518428672","977583558","RT @FriendlyAssh0le: When all you wanna do is sleep but life and responsibilities won't leave you alone https://t.co/Xh3xNLIeqD","0","0","0","0","0","1"
"780143630795345920","4405731209","@amainberhane #obsessed please come to Boston 🙏🏽🙏🏽🙏🏽 tons of habeshas here ready to turn up lol https://t.co/wiXQbBm4bm","0","1","0","1","0","0"
"758531597155131393","468827800","@ssadielouwho @grace___king more 😍 https://t.co/x3ASVRqt9N","0","0","0","0","0","1"
"741451947471998976","19314225","Today has been a very nerdy day... #CriticalRole https://t.co/OEfmWbNjL6","0","1","0","1","0","0"
"686400756111552512","35513134","I just want a BP nom. That's all. Not too much to ask. So I can use this GIF and we can all ride eternal. https://t.co/XxYuk8rRoS","0","1","0","1","0","0"
"731956956764610560","63354277","Elsa the Cat https://t.co/U7Y3Uvv83X","1","0","0","0","1","0"
"740667300747968512","32474421","I’ve visited Paris, the city of love and art! #SUPERSTARLIFE https://t.co/WZtJ0dVXot https://t.co/tNGwFmJCCY","1","1","1","0","0","0"
"807104449504083969","805967683","Gold on my teeth and on my neck💪 https://t.co/pg7hgLynNg","0","1","0","1","0","0"
"700366776295677952","471638985","“@2KEY2TIMEZ Ima Bring these Back 😂 https://t.co/LU3HlgNbEa” oh shit😂😂 @ZayMoney_215 remember these","0","0","0","0","0","1"
"779710427517292545","1569592922","RT @YarkWark: Drew an Emboar as the pokemon for tonight \"cooldown\" stream.  Just played with doing the fire. https://t.co/6VwcPX5B2g","0","0","0","0","0","1"
"751426845988446208","451918234","@MiNombreEsAbbey DATENIGHT DATENIGHT DATENIGHT 🤑 https://t.co/52y1CYNFfj","0","0","0","0","0","1"
"801114398257332225","10797732","@Lin_Manuel Watching the countries and #1MillionGifs rolling in like https://t.co/GI4SZEg08w","0","0","0","0","0","1"
"687462359649009664","281258837","RT @PaperPickles: This is why #nnlfk is the best. https://t.co/HJJ9lpKqYl","0","1","0","1","0","0"
"697604467751976960","500268697","RT @Rschooley: How dare Beyonce bring symbols of past racial strife into popular music performance!! https://t.co/AbF05vmwpw","0","1","0","1","0","0"
"760573836660211712","30013968","@TheMaytagMan rockin' his summer suit #MaytagMasterpiece #NationalColoringBookDay https://t.co/a7Ocld4SpF","1","0","0","0","1","0"
"684227398729109504","20485089","RT @Crazy4ComicCon: I can’t even... https://t.co/2KtA5m52hM","0","1","0","1","0","0"
"683369372086341632","3280081735","RT @SassySenSanders: \"why do you like Bernie over Hillary?\" https://t.co/G25lCuc6Kw","1","1","1","0","0","0"
"709799038162509824","480088386","@nicolebellcurve But Nicole don't you see? You never left... https://t.co/MWqD62dguS","0","1","0","1","0","0"
"690999132459118592","247664818","@kaitlinmonte @PIX11Traffic Jonesboro, AR yesterday morning. The roads are now clear. But more to come, I hope. https://t.co/ujXGxFv1wq","1","0","0","0","1","0"
"691849040204582914","2907316207","RT @SadHappyAmazing: Christopher Reeve and Margot Kidder, 1977. https://t.co/4i3cvC1l6X","0","0","0","0","0","1"
"687298029150420997","2900740656","RT @simonpegg: Achievement unlocked! CF https://t.co/94pqiyNFaX","0","0","0","0","0","1"
"749487131177807873","22175620","Create your own slogan with the LGF Trump Bumper Sticker Generator! https://t.co/Wd39RcO1Ud via @Green_Footballs https://t.co/9h1u1I42gI","1","1","1","0","0","0"
"686416912750788609","2360155412","RT @FeministShit: Slavery https://t.co/0JLZLfsM4m","1","1","1","0","0","0"
"692471629457309696","300662531","@IggyPlop My friend just sent me this for my birthday (may be for last year's birthday?). Kisses to you Benito! xoxo https://t.co/oyI9Di0to5","1","0","0","0","1","0"
"712391574861250564","3438842434","RT @TheRunnerProbs: Me trying to get through life https://t.co/z4rB1uZW2v","0","0","0","0","0","1"
"693596988844175362","636270116","Great to be at #MonsterJam with the fam. https://t.co/MbBc139Zy4","1","0","0","0","1","0"
"750915829890297856","71162391","@myUHC  my husband has been getting treatments 4 a year but can't get approval 4 surgery since u dropped his doctors https://t.co/Sulsr3Nnvh","1","0","0","0","1","0"
"807801881103912961","1700417964","@ha_allison_ pls hurry it's getting violent https://t.co/sPcmrNHzgO","0","1","0","1","0","0"
"727685473603301379","29859592","RT @people: Bernie Sanders wins #IndianaPrimary in shock victory! https://t.co/ashSG0OiSM https://t.co/dxKtjoFW6z","0","1","0","1","0","0"
"732427090054647811","46939915","@midnight holy shit! @sinbadbad is still alive?! https://t.co/rXd9HmHcLY","0","0","0","0","0","1"
"736649296800579588","2374832580","@JDotPrice what was funny? https://t.co/xFOURT15LA","0","0","0","0","0","1"
"692947532821958656","28158744","I'm slick hyped bout this night. Too many sets I wanna see 🙏🏿🙏🏿 https://t.co/MGiMc5wULA","0","1","0","1","0","0"
"759493290748153858","1905102073","RT @OccupyWallStNYC: Recap of the #DNCinPhilly https://t.co/wlHsKlQgAd","1","1","1","0","0","0"
"725517552525430784","30820485","RT @CharlesEsten: That old Scarlett and Gunnar magic. ✨ #perfection #Nashville https://t.co/UCYjmAeyHO","0","0","0","0","0","1"
"685147695275749377","3581264895","5 Keys to Building the World of your Screenplay - @screencrafting - https://t.co/3Tfg4kbfPB https://t.co/V2zhlrozS9","1","1","1","0","0","0"
"696438562988752896","23670939","RT @Occams_Blazer: \"Don't ask questions, just help me. And stop laughing.\" https://t.co/n5ljhzIu9r","0","0","0","0","0","1"
"692936393685884928","26672119","RT @DeadpoolBugle: Deadpool Pins https://t.co/hRbJsLazDf #deadpool https://t.co/NIG8CwxsQN","1","1","1","0","0","0"
"683028049617485824","18705061","RT @nytopinion: The shape of things to come in 2016: https://t.co/RnRtZE14ox https://t.co/pXR3xUrVhL","0","1","0","1","0","0"
"683004064792117248","21707983","Showgirl life is so Fing glamorous. I mean, I'm *constantly* being mistaken for @DitaVonTeese . Mutual, I'm sure. https://t.co/EKrKZl34Jw","0","0","0","0","0","1"
"739965013981433856","4086517462","RT @countchrisdo: I took my one true love Melee to prom &lt;3 Masterpost https://t.co/UmUCfcePTt","0","0","0","0","0","1"
"696205337355907072","541793568","Because of an issue I just had in fb I am going to post this here as well. https://t.co/IQcQs5exty","1","1","1","0","0","0"
"791696603836997636","619589078","@austin_walker @waypoint oh no, we broke the zone... https://t.co/eOJ6XA2SkV","1","1","1","0","0","0"
"768534260001017856","4809960492","@LiamAT2016 all of a sudden you guys say that lmao https://t.co/crzeFea7Zl","0","0","0","0","0","1"
"694667240164171776","3307464971","RT @RetrieverPics: First day in the snow! https://t.co/inmPvPgqPE","1","0","0","0","1","0"
"694575846590271491","1619527567","When bae sends good morning texts 😍😍😍 https://t.co/9qE6Q7vmjr","0","1","0","1","0","0"
"683983209101590528","27984791","@LillyPulitzer current sits ion waiting for the sale: desktop, laptop, 2 iPads & phone. And I'm shaking. https://t.co/b8FQfwAjad","1","0","0","0","1","0"
"692529575344095232","2252893178","RT @Suits_USA: .@Laurie_J_Evans We're so ready. #Suits https://t.co/fJkYK8xcxG","1","0","0","0","1","0"
"682744103650627584","2299869200","RT @TootsieRoll: #HappyNewYearsEve! Be safe and have a sweet time! https://t.co/W8iizaWLpC","1","1","1","0","0","0"
"682792551565373440","176557817","RT @ThePowerfulPics: Crazy Camaro! https://t.co/yzgDHOUdiv","1","0","0","0","1","0"
"787741182663294976","2525918133","RT @Folgers: Feeling all the fall vibes with a morning cup of coffee. #MondayMotivation https://t.co/1Z7N2q7wbO","0","1","0","1","0","0"
"702290586313826313","2702637793","Now my sister wana be a stripper https://t.co/Bhhdl51h8q","0","1","0","1","0","0"
"725058807102078977","1012696602","@CovetFashion what's an unfair, extra TL? If voters determine scores, all TLs were earned, right? #covetfashion https://t.co/8NcWguGmWi","1","1","1","0","0","0"
"783388008854593536","321566222","Yea, THIS is definitely adulting...and I wouldnt trade it for the world!! #eloped #AdultingContest #OCedar https://t.co/wufGSP2Xy2","0","1","0","1","0","0"
"712260859939168256","730670041","RT @BuzzFeedUK: .@David_Cameron condemns terrorists behind #Brussels attacks https://t.co/CYwI3eaU0z https://t.co/WhjRCtw8G7","1","1","1","0","0","0"
"682788605174091776","243026802","RT @dog_rates: Happy New Year from your fav holiday squad! 🎉 12/10 for all  Here's to a pupper-filled year 🍻🐶🐶🐶 https://t.co/ZSdEj59FGf","0","0","0","0","0","1"
"785598446510018560","254857128","@Corey_Feldman @Skrillex Hahaha that's funny because this was his sketch of Skrillex: https://t.co/0OHzBzGlks","0","0","0","0","0","1"
"739337646934097922","105934455","There is a twitter Campaign to #StopChildAbuse! Join me & @helpspreadthis. Donate A Tweet  https://t.co/NMKGGe62OZ https://t.co/GJidrBTjgS","0","1","0","1","0","0"
"776212443261468672","1222771999","@themoistmouth just spotted this w Kelly in SoCal https://t.co/He4eyw3HEI","0","0","0","0","0","1"
"793232332358647808","176634323","R2 and Rey are ready for trick or treat https://t.co/7sKchVJYaS","0","0","0","0","0","1"
"715305906905423872","80841626","RIP Parker #foreverinourhearts #flyhigh #youtouchedsomanylives https://t.co/dM5zdTgpeE","1","1","1","0","0","0"
"689130129214160896","1385802428","RT @MahoneftJanos: I swear to God you're dead to me if you don't retweet this http://t.co/st6NBvCc2K","0","0","0","0","0","1"
"683865167784841217","74823468","RT @Yerzzus: soon as you get paid, ya bills be like.... https://t.co/t1NvTumeF4","0","0","0","0","0","1"
"711054054730784768","1202124020","anyone need a logo or banner hmu. https://t.co/kJU5HIMIFZ","0","0","0","0","0","1"
"684522188402221058","256773873","RT @johnkrasinski: I met this guy on the subway and he invited himself to come with me to @colbertlateshow https://t.co/QRzYCDXvLQ","0","0","0","0","0","1"
"787767414712709120","207226664","RT @radtoria: \"He's the hero Gotham deserves, but not the one it needs right now.\" https://t.co/8IqlKfb7va","0","1","0","1","0","0"
"703673358819307520","2573849336","RT @maryaliceparks: Official crowd count for @BernieSanders Austin Tx rally just over 10,000 people #BernieinAustin https://t.co/brpEd23WfI","1","0","0","0","1","0"
"771941009441914881","489635138","@AJAXCX told me my brows remind her of @Zendaya and if that's not the best compliment idk what is💓 https://t.co/A0nCCUjerz","0","0","0","0","0","1"
"699738587684687872","27310424","RT @ibmGE: Let's change history at #IBMInterConnect: https://t.co/wQ2sKz9TfO  @sandy_carter @GirlsinTech #GeekGirls https://t.co/tSzgHLeOr4","1","1","1","0","0","0"
"747380482107654144","492472835","Me watching Game of Thrones last night. https://t.co/ar2GNw8Q2u","1","0","0","0","1","0"
"685392568960573440","91966203","@tmompod @MadKing_ston81 guy can't take a suggestion #washyourgeardonst https://t.co/iNdR5oBINv","0","1","0","1","0","0"
"754725240710705152","24344461","@karsenfp it tru https://t.co/1NqJwxcLax","0","1","0","1","0","0"
"744186107496112128","33714970","Found the perfect spot at the pool where @brose616 is in the sun and I am in the shade #thesunisevil https://t.co/YGifPHmy6C","1","0","0","0","1","0"
"709439386325094400","1226567455","RT @SarcasticRover: Hey @NASA - How do I get my sundial to spring forward? Please advise. https://t.co/pkxYWHqVJU","0","0","0","0","0","1"
"689810395813580800","3782325681","@JTrotter_54 happiest of birthdays to you my man.  Showing my 2 year old your YouTube highlights today!  HBD! https://t.co/BQIkitPLfe","1","0","0","0","1","0"
"682778162753830912","64057356","Not a New Years photo, but #tbt anyway #throwbackthursday #birthday #lemonmeringuepie https://t.co/4fPVCwlp19","1","0","0","0","1","0"
"797250434083815424","38506527","Sometimes you have to improvise   #GreenlightAVet https://t.co/BhcltnJZOX","0","0","0","0","0","1"
"714947742783651840","910191858","@stablepaddock get a load of this shirt https://t.co/FHBmdLatNw","1","1","1","0","0","0"
"696434202569367553","2177326815","RT @ThePowerfulPics: Diamond-Encrusted Toilet- $100,000 https://t.co/Ab4YPqgKr7","1","0","0","0","1","0"
"695774175768633344","2147935069","RT @redbubble: It's the #RedbubbleArtParty. Your pic. Their art. Sweet prizes. 🐈 » https://t.co/6XSnswT3M9 https://t.co/hhxX3ZRgRs","1","1","1","0","0","0"
"741361035139899392","808152505","This is what she did to a 12 year old girl. What do you think she'll do to a country? https://t.co/vw4DmqJyYn","0","1","0","1","0","0"
"789873554451992577","73881400","Thanks to my top interactors!  @CRPSUK @JeffreyBado @ParilloGary   via https://t.co/x5vuy0A54v https://t.co/INUc9q45Ev","0","1","0","1","0","0"
"683118899777241089","4078880655","New Year's Resolution off to a good start. :-) I'm taking a photo every day this year. https://t.co/9nAC2OLDOe","1","0","0","0","1","0"
"705890991790804992","2450272344","Great meeting you @canaansmith! Hell of a show in Rapid City! https://t.co/UAWzQeB2Cb","0","0","0","0","0","1"
"711971762196520960","2899405907","RT @Palladinthug: @RPGmakerweb My teenagers failed to solve another crime, and wasted an afternoon. https://t.co/l6Y0a31DPK","1","1","1","0","0","0"
"682793812545159168","3893332168","My mom when she thought she bought alcoholic sparkling white grape juice cocktail https://t.co/4bQHQLMOAv","0","0","0","0","0","1"
"710625386313351168","701584952","How school is going https://t.co/ZsKtK8b7Kd","0","0","0","0","0","1"
"732320609351303168","877040654","New artwork for sale! - \"Cape Hatteras Lighthouse\" - https://t.co/2eQHpwxJks @fineartamerica https://t.co/W4GSS1UmY0","0","0","0","0","0","1"
"810165709879779329","844492928","@vmvndvlynn thinking of yoouuu https://t.co/1i1MLZdraN","0","0","0","0","0","1"
"685395029381234689","340120473","RT @ShadowhuntersTV: RT if you can't wait for #Shadowhunters on Tuesday! https://t.co/Mig5gRjtDu","1","0","0","0","1","0"
"699160239887794176","361152628","@badSWCToffers what a deal! https://t.co/fcuNahYshK","0","1","0","1","0","0"
"809524601797517312","207226664","@ColMorrisDavis @GOP @arwaCNN @washingtonpost look at this nonsense! https://t.co/0Kc4y8zxsN","0","1","0","1","0","0"
"791150801402093570","21682546","RT @CMO_INTNL: BIG congrats to @jamesfunk winner of the #CMOUS raffle @LiveNation @CaesarsEnt #JLo #backstage  🍾🎫🎤🎰🎲 https://t.co/TWKMamv8hS","1","0","0","0","1","0"
"682997053648191488","23317208","RT @jerrythornton1: Thanks to all who made 2015 the best year of my life https://t.co/sVEfdxTEKj","0","1","0","1","0","0"
"704114902890323969","3231857638","RT @bonappetitlove: Strawberry milkshake ice cream cake 🍓😍👇 https://t.co/mgiFQqfU0G","1","0","0","0","1","0"
"686999008389279745","4728119962","#Eagles wanted to get a head start on the head coaching position. Still searching. https://t.co/ZkwqbLzMAe","0","1","0","1","0","0"
"719168744476442624","133009895","@ToppsDigital #HeroCelebration goose50 https://t.co/HR5cr1s1ZI","0","1","0","1","0","0"
"784604120816689152","22054026","#FlyTheW is trending https://t.co/W9FeVUeSoT","0","1","0","1","0","0"
"792866842268151808","177029802","RT @packers: And the #Packers have the lead!   #GBvsATL #GoPackGo https://t.co/SR78U3tDfd","1","1","1","0","0","0"
"718723706302779392","2612733808","RT @KathTennant_: And I wanted to tell you that I've changed. https://t.co/ilh7sovuLc","1","1","1","0","0","0"
"793162157575864320","30500943","@SubKultureEnt onew as Shrek 😂 #SubKHalloweenGA https://t.co/KFiJKvUmCu","0","0","0","0","0","1"
"690203310939344896","2205322249","RT @selfamused: Integrity https://t.co/QfaSc0s1LX","0","1","0","1","0","0"
"744358919301013504","5690282","@Seargee yo no pude 😭 And now I'm like https://t.co/KO1dSfp9fH","0","0","0","0","0","1"
"693809240826351616","19506961","RT @NASCAR: When you wake up and the #Rolex24 is on! https://t.co/6wxForugvr","1","0","0","0","1","0"
"685077710654160896","219855148","RT @zaibatsu: You'll Find The Safest Free Internet Connection With These City Wi-Fi Networks https://t.co/5qcORpv7oV https://t.co/kASLZ6Ykys","0","0","0","0","0","1"
"683335879780216832","1711356080","RT @northwestbsu: We are on our way to #lifeimpact16 https://t.co/SDe96gEXSA","0","0","0","0","0","1"
"811971143821361152","37512058","@sarahdshotts @blacksburgbelle girl it's cause you WORK https://t.co/Etrv7Yj2Ki","1","0","0","0","1","0"
"756876784944152576","42295510","Look at that bitch!!! What do I do, throw myself down the train?😣 #PokemonGO goddammit! https://t.co/khSscfq8IH","0","1","0","1","0","0"
"682814571430723584","352617999","RT @ABC7Chicago: It's \"The Kiss!\" Or... Something like it. Happy New Year, and thanks for watching #Countdown16! https://t.co/EyFeHIBwWU","0","0","0","0","0","1"
"696107861810741249","33906712","@amy_strauss Another one bites the dust!  Hoping for another bottle or two (or three or four) if you'd be so kind! 💙 https://t.co/U1JWVqlrEP","1","0","0","0","1","0"
"710463876354052096","36219521","@LynnHorsley ...whyyyy? Way to show your journalistic integrity. https://t.co/RbrxPhiIhE","1","1","1","0","0","0"
"715693582921940992","22957679","#MCM2016!  All the cool kids are doing it, so why not? https://t.co/w4r5343HiW","0","1","0","1","0","0"
"769006085273423872","249311215","MOOD 😍🍷📚🖍🍷📖  #firstdayofschool #Chase #firstgrade #mommyjuice #bittersweet #hisface #jmshow https://t.co/Vw5jRItuQS","0","0","0","0","0","1"
"712782098231398400","1263130170","#NationalPuppyDay Sasha is not excited https://t.co/K7f3X4DDUO","1","0","0","0","1","0"
"802052045335203841","558346283","Finished product!  Thanks for joining the build! https://t.co/iVjkikKEHD","1","1","1","0","0","0"
"683069268024504320","17042416","RT @TheOnion: Most Glorious Flames Of 2015 https://t.co/hrmgG5RqPi https://t.co/nl4f1QB3LY","1","0","0","0","1","0"
"684037099096424448","81602912","There you have it! @BHHS_Principal  @BlackHillsASB @Bhhs_2016 https://t.co/ESu61BAAcl","1","1","1","0","0","0"
"690582481473445888","1653921162","Helped a young truck driver get enrolled in the credit repair program today, who is next?He made time to get it done https://t.co/RR4nujsFfP","0","0","0","0","0","1"
"734779168378884096","2952301456","#My2WordAddiction is Lip balm. https://t.co/XKBim09hac","0","0","0","0","0","1"
"701859965120581633","834786632","Clouds moving through Houston today @TWCBreaking @JimCantore @StephanieAbrams https://t.co/al0vaOPBL3","0","0","0","0","0","1"
"729105144831348736","370320469","this is the stick https://t.co/rnTOJvvXja","1","0","0","0","1","0"
"702814949165420545","5874062","Morning latte and pain au chocolat 😁 https://t.co/HSK73qdZKK","1","0","0","0","1","0"
"785336269794533378","1138363777","@kayradancess_  You should have a Halloween party!!!! https://t.co/uh2DOttyM9","1","0","0","0","1","0"
"698556882873683969","610022729","@jordanfarrell4 since I don't have fb but your brother sent it to me. From yours lolol 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂#yesssssss https://t.co/FKh7jr1UaH","0","1","0","1","0","0"
"801524623221264384","1162687621","RT @gatorsnaps: how can i hold all these dogs https://t.co/t70m4cs9NQ","0","0","0","0","0","1"
"682995956078522369","1387994916","RT @Things4WhitePpl: Drake and Josh https://t.co/xzX168Wzzm","1","1","1","0","0","0"
"684073839903543296","579076535","RT @ShooterMcGavin_: BREAKING: The Cleveland Browns have hired their new head coach https://t.co/Cq1SUnDS1h","1","1","1","0","0","0"
"692313584156672000","762550825","RT @hansonmusic: The new @Entrepreneur just hit the stands and it has some great articles in it. 😉 -Z https://t.co/wegIvazCO0","0","1","0","1","0","0"
"735870654143160320","936032731","RT @anthony_nanthav: @jcomparel THANKS JONNY I won $2! Now I can finally cash out my money!!!!! GUYS GET THIS APP! https://t.co/JRRb6upQfa","0","1","0","1","0","0"
"691330052756144128","64087986","ok lets #GoBroncos we must play a great game then hopefully it is off to #SB50 https://t.co/LNs8I7Pzez","1","0","0","0","1","0"
"691341218756714496","8661762","Ready for some @Broncos football! Peyton is ready to watch #PeytonManning https://t.co/d07eOsKg43","0","0","0","0","0","1"
"712747258853371905","3133741969","RT @davidthomvs: #retweet if you really want a baymax of your own https://t.co/Txg6Scr9P5","0","0","0","0","0","1"
"683721224636252161","2976317253","\"How do you plan on spending your summer\" well.... https://t.co/b90fRdEFEX","0","1","0","1","0","0"
"689827384195989504","2352474534","My #dog is refusing to get up this morning. #lazyday https://t.co/ACNikTvdkb","1","0","0","0","1","0"
"684929837778092032","342510958","RT @FriendlyAssh0le: All you girls doing #WasteHisTime2016 but February 14 you're like... https://t.co/RuhSihtbQ0","0","0","0","0","0","1"
"775504704822386688","1060895292","@landonbomb sounds like the work of https://t.co/MWQma1LRUm","0","0","0","0","0","1"
"715990457692635136","2408543985","This stuff is delicious!!This was given to me free by @Influenster to try out and review :) @HillsBrosCapp #cozycapp https://t.co/SxotidJw8c","0","1","0","1","0","0"
"693516264862408704","27260554","when you say you want a bookmark and @erindono gets you one shaped like a llama &gt;&gt;&gt; https://t.co/0qhj5QuB21","0","1","0","1","0","0"
"740864520491405312","9853352","@digitalocean Latency for your BLR site shows 180ms latency and Singapore has 40ms. Why so? P.S I am in Bangalore https://t.co/5UMMbCvI6q","1","0","0","0","1","0"
"683809444669423616","598929500","RT @Broncos: .@SportsAuthField is shaking. https://t.co/qm4VmD6VGf","0","1","0","1","0","0"
"743467798173671427","30134334","Cannot get enough of #bitmoji No work is getting done!!!!! #hifelicia https://t.co/VOGK0dc4Q3","1","1","1","0","0","0"
"764580662846160896","2506110638","i miss home. https://t.co/HuEDgZqjsf","0","0","0","0","0","1"
"745770888688111616","1646911956","@SuperBash15 I only trust Jeff sorry https://t.co/zTm2VdB0rc","1","1","1","0","0","0"
"791414394949296128","221600469","Retweeted TV One (@tvonetv):  Babyface and Whitney Houston 🙌🏾 https://t.co/lnxNAOeO4e https://t.co/FjctXGVzDC","1","0","0","0","1","0"
"719960607554842625","58733362","Who else is playing #DisneysMagicKingdoms #MyKingdom https://t.co/SDu1DxCWQn","1","0","0","0","1","0"
"686311209621172224","2740287716","RT @GreenpeaceUK: Animals Sniffing Flowers Is The Cutest Thing Ever &gt;&gt; https://t.co/Sw0ooVoGz6 https://t.co/hIfCjXCYH4","1","0","0","0","1","0"
"720767488665845761","16329047","@scottmgower that would mean...the price is wrong https://t.co/gcM7jcXfzo","0","0","0","0","0","1"
"807054515484688388","1562088236","@LFslams your slams in a nutshell 😂😂 https://t.co/cm963pVVIq","0","0","0","0","0","1"
"693525465999503368","4864811267","Free Pack for Without Details https://t.co/wdT4jszpwm #neonmob #neonmobpack #neonmobfreepack https://t.co/2Ba48sFLWM","1","0","0","0","1","0"
"686063349570867200","326642263","RT @ReisaMiller: Guess who wants free stuff from the government! https://t.co/PEpfwe9LWV","1","1","1","0","0","0"
"695685247640457217","73972269","RT @NBCNews: White Americans are the biggest terror threat in U.S., study finds http://t.co/cxoFBB8Q61 http://t.co/iFt40G7X9V","0","0","0","0","0","1"
"745802241374851072","822540","Schindler’s Lift https://t.co/Z8wVb6rdKU","1","1","1","0","0","0"
"682819252861022208","15388148","RT @darth: ok lets roll in to 2016 together https://t.co/fVqu54XZKB","1","0","0","0","1","0"
